ar,ar_smoothed,eps,index
0.141278,0.0807851,0.157194,813
0.141104,0.0791694,0.15719,814
0.140931,0.077586,0.157185,815
0.140759,0.0760343,0.157181,816
0.140587,0.0745136,0.157177,817
0.141636,0.0930233,0.157173,818
0.142683,0.111163,0.15717,819
0.142509,0.10894,0.157166,820
0.142336,0.106761,0.157162,821
0.142163,0.104626,0.157158,822
0.14199,0.102533,0.157154,823
0.141818,0.100482,0.157151,824
0.142857,0.118473,0.157147,825
0.142684,0.116103,0.157143,826
0.14372,0.133781,0.15714,827
0.143546,0.131106,0.157136,828
0.143373,0.128484,0.157133,829
0.143201,0.125914,0.15713,830
0.143029,0.123396,0.157126,831
0.144058,0.140928,0.157123,832
0.143885,0.138109,0.157119,833
0.143713,0.135347,0.157116,834
0.144737,0.15264,0.157113,835
0.144564,0.149587,0.15711,836
0.144391,0.146595,0.157107,837
0.144219,0.143664,0.157103,838
0.144048,0.14079,0.1571,839
0.145065,0.157974,0.157097,840
0.144893,0.154815,0.157094,841
0.144721,0.151719,0.157091,842
0.14455,0.148684,0.157088,843
0.145562,0.165711,0.157085,844
0.14539,0.162396,0.157083,845
0.145218,0.159148,0.15708,846
0.145047,0.155965,0.157077,847
0.146054,0.172846,0.157074,848
0.145882,0.169389,0.157071,849
0.145711,0.166001,0.157069,850
0.14554,0.162681,0.157066,851
0.145369,0.159428,0.157063,852
0.145199,0.156239,0.157061,853
0.145029,0.153114,0.157058,854
0.14486,0.150052,0.157055,855
0.145858,0.167051,0.157053,856
0.145688,0.16371,0.15705,857
0.145518,0.160436,0.157048,858
0.145349,0.157227,0.157045,859
0.14518,0.154083,0.157043,860
0.145012,0.151001,0.15704,861
0.144844,0.147981,0.157038,862
0.144676,0.145021,0.157035,863
0.144509,0.142121,0.157033,864
0.144342,0.139279,0.157031,865
0.144175,0.136493,0.157028,866
0.144009,0.133763,0.157026,867
0.143843,0.131088,0.157024,868
0.144828,0.148466,0.157021,869
0.145809,0.165497,0.157019,870
0.145642,0.162187,0.157017,871
0.145475,0.158943,0.157015,872
0.145309,0.155764,0.157012,873
0.145143,0.152649,0.15701,874
0.144977,0.149596,0.157008,875
0.144812,0.146604,0.157006,876
0.144647,0.143672,0.157004,877
0.144482,0.140799,0.157002,878
0.145455,0.157983,0.157,879
0.145289,0.154823,0.156998,880
0.146259,0.171726,0.156996,881
0.146093,0.168292,0.156994,882
0.145928,0.164926,0.156992,883
0.145763,0.161628,0.15699,884
0.145598,0.158395,0.156988,885
0.145434,0.155227,0.156986,886
0.14527,0.152123,0.156984,887
0.145107,0.14908,0.156982,888
0.144944,0.146098,0.15698,889
0.144781,0.143177,0.156979,890
0.144619,0.140313,0.156977,891
0.144457,0.137507,0.156975,892
0.144295,0.134757,0.156973,893
0.144134,0.132061,0.156971,894
0.143973,0.12942,0.15697,895
0.143813,0.126832,0.156968,896
0.143653,0.124295,0.156966,897
0.143493,0.121809,0.156964,898
0.143333,0.119373,0.156963,899
0.143174,0.116986,0.156961,900
0.143016,0.114646,0.156959,901
0.142857,0.112353,0.156958,902
0.142699,0.110106,0.156956,903
0.142541,0.107904,0.156954,904
0.142384,0.105746,0.156953,905
0.142227,0.103631,0.156951,906
0.14207,0.101558,0.156949,907
0.141914,0.0995271,0.156948,908
0.141758,0.0975365,0.156946,909
0.141603,0.0955858,0.156945,910
0.141447,0.0936741,0.156943,911
0.141292,0.0918006,0.156942,912
0.141138,0.0899646,0.15694,913
0.140984,0.0881653,0.156939,914
0.141921,0.106402,0.156937,915
0.141767,0.104274,0.156936,916
0.141612,0.102188,0.156934,917
0.141458,0.100145,0.156933,918
0.141304,0.0981418,0.156931,919
0.142237,0.116179,0.15693,920
0.143167,0.133855,0.156929,921
0.143012,0.131178,0.156927,922
0.142857,0.128555,0.156926,923
0.142703,0.125984,0.156924,924
0.142549,0.123464,0.156923,925
0.142395,0.120995,0.156922,926
0.142241,0.118575,0.156921,927
0.142088,0.116203,0.156919,928
0.141935,0.113879,0.156918,929
0.141783,0.111602,0.156917,930
0.141631,0.10937,0.156915,931
0.142551,0.127182,0.156914,932
0.143469,0.144639,0.156913,933
0.143316,0.141746,0.156912,934
0.143162,0.138911,0.156911,935
0.144077,0.156133,0.156909,936
0.143923,0.15301,0.156908,937
0.144835,0.16995,0.156907,938
0.144681,0.166551,0.156906,939
0.144527,0.16322,0.156905,940
0.144374,0.159955,0.156904,941
0.144221,0.156756,0.156903,942
0.144068,0.153621,0.156902,943
0.144974,0.170549,0.1569,944
0.14482,0.167138,0.156899,945
0.144667,0.163795,0.156898,946
0.144515,0.160519,0.156897,947
0.144362,0.157309,0.156896,948
0.144211,0.154163,0.156895,949
0.144059,0.151079,0.156894,950
0.143908,0.148058,0.156893,951
0.143757,0.145097,0.156892,952
0.143606,0.142195,0.156891,953
0.143455,0.139351,0.15689,954
0.144351,0.156564,0.156889,955
0.144201,0.153432,0.156888,956
0.14405,0.150364,0.156887,957
0.1439,0.147357,0.156886,958
0.14375,0.144409,0.156886,959
0.1436,0.141521,0.156885,960
0.143451,0.138691,0.156884,961
0.143302,0.135917,0.156883,962
0.143154,0.133199,0.156882,963
0.143005,0.130535,0.156881,964
0.142857,0.127924,0.15688,965
0.142709,0.125365,0.156879,966
0.142562,0.122858,0.156878,967
0.142415,0.120401,0.156877,968
0.142268,0.117993,0.156877,969
0.142122,0.115633,0.156876,970
0.141975,0.11332,0.156875,971
0.141829,0.111054,0.156874,972
0.141684,0.108833,0.156873,973
0.141538,0.106656,0.156872,974
0.141393,0.104523,0.156872,975
0.141249,0.102433,0.156871,976
0.141104,0.100384,0.15687,977
0.14096,0.0983764,0.156869,978
0.141837,0.116409,0.156868,979
0.141692,0.114081,0.156868,980
0.141548,0.111799,0.156867,981
0.141404,0.109563,0.156866,982
0.14126,0.107372,0.156865,983
0.141117,0.105224,0.156865,984
0.140974,0.10312,0.156864,985
0.140831,0.101058,0.156863,986
0.1417,0.119036,0.156862,987
0.141557,0.116656,0.156862,988
0.141414,0.114323,0.156861,989
0.141271,0.112036,0.15686,990
0.142137,0.129795,0.15686,991
0.143001,0.147199,0.156859,992
0.142857,0.144255,0.156858,993
0.142714,0.14137,0.156858,994
0.143574,0.158543,0.156857,995
0.14343,0.155372,0.156856,996
0.143287,0.152265,0.156856,997
0.143143,0.149219,0.156855,998
0.143,0.146235,0.156854,999
0.142857,0.14331,0.156854,1000
0.142715,0.140444,0.156853,1001
0.142572,0.137635,0.156853,1002
0.14243,0.134882,0.156852,1003
0.142289,0.132185,0.156851,1004
0.142147,0.129541,0.156851,1005
0.142006,0.12695,0.15685,1006
0.141865,0.124411,0.15685,1007
0.141724,0.121923,0.156849,1008
0.141584,0.119485,0.156848,1009
0.142433,0.137095,0.156848,1010
0.142292,0.134353,0.156847,1011
0.142152,0.131666,0.156847,1012
0.142998,0.149033,0.156846,1013
0.142857,0.146052,0.156846,1014
0.142717,0.143131,0.156845,1015
0.142576,0.140268,0.156845,1016
0.143418,0.157463,0.156844,1017
0.143278,0.154314,0.156844,1018
0.143137,0.151227,0.156843,1019
0.142997,0.148203,0.156843,1020
0.142857,0.145239,0.156842,1021
0.142717,0.142334,0.156842,1022
0.142578,0.139487,0.156841,1023
0.142439,0.136698,0.156841,1024
0.1423,0.133964,0.15684,1025
0.142162,0.131284,0.15684,1026
0.142023,0.128659,0.156839,1027
0.141885,0.126086,0.156839,1028
0.141748,0.123564,0.156838,1029
0.14258,0.141093,0.156838,1030
0.142442,0.138271,0.156837,1031
0.142304,0.135505,0.156837,1032
0.142166,0.132795,0.156836,1033
0.142029,0.130139,0.156836,1034
0.142857,0.147536,0.156835,1035
0.142719,0.144586,0.156835,1036
0.142582,0.141694,0.156835,1037
0.143407,0.15886,0.156834,1038
0.143269,0.155683,0.156834,1039
0.144092,0.172569,0.156833,1040
0.143954,0.169118,0.156833,1041
0.143816,0.165736,0.156832,1042
0.143678,0.162421,0.156832,1043
0.143541,0.159172,0.156832,1044
0.143403,0.155989,0.156831,1045
0.143266,0.152869,0.156831,1046
0.14313,0.149812,0.156831,1047
0.142993,0.146816,0.15683,1048
0.142857,0.143879,0.15683,1049
0.142721,0.141002,0.156829,1050
0.142586,0.138182,0.156829,1051
0.14245,0.135418,0.156829,1052
0.142315,0.13271,0.156828,1053
0.14218,0.130055,0.156828,1054
0.142992,0.147454,0.156828,1055
0.142857,0.144505,0.156827,1056
0.142722,0.141615,0.156827,1057
0.142587,0.138783,0.156826,1058
0.142453,0.136007,0.156826,1059
0.142319,0.133287,0.156826,1060
0.142185,0.130621,0.156825,1061
0.142051,0.128009,0.156825,1062
0.142857,0.145449,0.156825,1063
0.142723,0.14254,0.156824,1064
0.142589,0.139689,0.156824,1065
0.142455,0.136895,0.156824,1066
0.142322,0.134157,0.156823,1067
0.142189,0.131474,0.156823,1068
0.142056,0.128845,0.156823,1069
0.141923,0.126268,0.156823,1070
0.141791,0.123742,0.156822,1071
0.141659,0.121268,0.156822,1072
0.141527,0.118842,0.156822,1073
0.141395,0.116465,0.156821,1074
0.141264,0.114136,0.156821,1075
0.141133,0.111853,0.156821,1076
0.141002,0.109616,0.15682,1077
0.140871,0.107424,0.15682,1078
0.140741,0.105275,0.15682,1079
0.140611,0.10317,0.15682,1080
0.140481,0.101107,0.156819,1081
0.140351,0.0990844,0.156819,1082
0.140221,0.0971027,0.156819,1083
0.140092,0.0951607,0.156818,1084
0.139963,0.0932574,0.156818,1085
0.139834,0.0913923,0.156818,1086
0.140625,0.109564,0.156818,1087
0.140496,0.107373,0.156817,1088
0.140367,0.105226,0.156817,1089
0.140238,0.103121,0.156817,1090
0.14011,0.101059,0.156817,1091
0.139982,0.0990376,0.156816,1092
0.139854,0.0970568,0.156816,1093
0.139726,0.0951157,0.156816,1094
0.139599,0.0932134,0.156816,1095
0.139471,0.0913491,0.156815,1096
0.139344,0.0895221,0.156815,1097
0.139217,0.0877317,0.156815,1098
0.139091,0.0859771,0.156815,1099
0.138965,0.0842575,0.156814,1100
0.138838,0.0825724,0.156814,1101
0.138713,0.0809209,0.156814,1102
0.139493,0.0993025,0.156814,1103
0.139367,0.0973165,0.156813,1104
0.139241,0.0953701,0.156813,1105
0.139115,0.0934627,0.156813,1106
0.138989,0.0915935,0.156813,1107
0.138864,0.0897616,0.156813,1108
0.138739,0.0879664,0.156812,1109
0.138614,0.086207,0.156812,1110
0.138489,0.0844829,0.156812,1111
0.138365,0.0827932,0.156812,1112
0.138241,0.0811374,0.156812,1113
0.138117,0.0795146,0.156811,1114
0.137993,0.0779243,0.156811,1115
0.138765,0.0963658,0.156811,1116
0.13864,0.0944385,0.156811,1117
0.138517,0.0925498,0.15681,1118
0.138393,0.0906988,0.15681,1119
0.139161,0.108885,0.15681,1120
0.139037,0.106707,0.15681,1121
0.139804,0.124573,0.15681,1122
0.13968,0.122081,0.15681,1123
0.140444,0.13964,0.156809,1124
0.14032,0.136847,0.156809,1125
0.140195,0.13411,0.156809,1126
0.140071,0.131428,0.156809,1127
0.139947,0.128799,0.156809,1128
0.140708,0.146223,0.156808,1129
0.141468,0.163299,0.156808,1130
0.141343,0.160033,0.156808,1131
0.141218,0.156832,0.156808,1132
0.141093,0.153696,0.156808,1133
0.140969,0.150622,0.156808,1134
0.140845,0.147609,0.156807,1135
0.140721,0.144657,0.156807,1136
0.141476,0.161764,0.156807,1137
0.141352,0.158529,0.156807,1138
0.141228,0.155358,0.156807,1139
0.141104,0.152251,0.156807,1140
0.140981,0.149206,0.156807,1141
0.140857,0.146222,0.156806,1142
0.140734,0.143297,0.156806,1143
0.140611,0.140431,0.156806,1144
0.140489,0.137623,0.156806,1145
0.140366,0.13487,0.156806,1146
0.140244,0.132173,0.156806,1147
0.140122,0.129529,0.156805,1148
0.14,0.126939,0.156805,1149
0.139878,0.1244,0.156805,1150
0.140625,0.141912,0.156805,1151
0.140503,0.139074,0.156805,1152
0.141248,0.156292,0.156805,1153
0.141126,0.153167,0.156805,1154
0.141003,0.150103,0.156804,1155
0.140882,0.147101,0.156804,1156
0.14076,0.144159,0.156804,1157
0.140638,0.141276,0.156804,1158
0.140517,0.13845,0.156804,1159
0.141258,0.155681,0.156804,1160
0.141136,0.152568,0.156804,1161
0.141015,0.149516,0.156804,1162
0.140893,0.146526,0.156803,1163
0.140773,0.143596,0.156803,1164
0.140652,0.140724,0.156803,1165
0.140531,0.137909,0.156803,1166
0.140411,0.135151,0.156803,1167
0.140291,0.132448,0.156803,1168
0.140171,0.129799,0.156803,1169
0.140051,0.127203,0.156803,1170
0.139932,0.124659,0.156803,1171
0.139812,0.122166,0.156802,1172
0.139693,0.119722,0.156802,1173
0.139574,0.117328,0.156802,1174
0.139456,0.114981,0.156802,1175
0.139337,0.112682,0.156802,1176
0.139219,0.110428,0.156802,1177
0.139101,0.10822,0.156802,1178
0.138983,0.106055,0.156802,1179
0.139712,0.123934,0.156802,1180
0.139594,0.121455,0.156801,1181
0.139476,0.119026,0.156801,1182
0.139358,0.116646,0.156801,1183
0.139241,0.114313,0.156801,1184
0.139123,0.112027,0.156801,1185
0.139006,0.109786,0.156801,1186
0.138889,0.10759,0.156801,1187
0.139613,0.125439,0.156801,1188
0.139496,0.12293,0.156801,1189
0.140218,0.140471,0.156801,1190
0.140101,0.137662,0.1568,1191
0.140821,0.154909,0.1568,1192
0.140704,0.15181,0.1568,1193
0.140586,0.148774,0.1568,1194
0.140468,0.145799,0.1568,1195
0.140351,0.142883,0.1568,1196
0.140234,0.140025,0.1568,1197
0.140117,0.137225,0.1568,1198
0.14,0.13448,0.1568,1199
0.140716,0.15179,0.1568,1200
0.140599,0.148755,0.1568,1201
0.140482,0.14578,0.156799,1202
0.140365,0.142864,0.156799,1203
0.140249,0.140007,0.156799,1204
0.140962,0.157207,0.156799,1205
0.140845,0.154062,0.156799,1206
0.141556,0.170981,0.156799,1207
0.142266,0.187562,0.156799,1208
0.142149,0.18381,0.156799,1209
0.142031,0.180134,0.156799,1210
0.141914,0.176531,0.156799,1211
0.141797,0.173001,0.156799,1212
0.14168,0.169541,0.156799,1213
0.142387,0.18615,0.156799,1214
0.14227,0.182427,0.156798,1215
0.142153,0.178778,0.156798,1216
0.142857,0.195203,0.156798,1217
0.14274,0.191299,0.156798,1218
0.142623,0.187473,0.156798,1219
0.143325,0.203723,0.156798,1220
0.143208,0.199649,0.156798,1221
0.143091,0.195656,0.156798,1222
0.142974,0.191743,0.156798,1223
0.142857,0.187908,0.156798,1224
0.142741,0.18415,0.156798,1225
0.142624,0.180467,0.156798,1226
0.142508,0.176857,0.156798,1227
0.142392,0.17332,0.156798,1228
0.142276,0.169854,0.156798,1229
0.142161,0.166457,0.156797,1230
0.142045,0.163128,0.156797,1231
0.14193,0.159865,0.156797,1232
0.141815,0.156668,0.156797,1233
0.14251,0.173534,0.156797,1234
0.142395,0.170064,0.156797,1235
0.14228,0.166663,0.156797,1236
0.142973,0.183329,0.156797,1237
0.142857,0.179663,0.156797,1238
0.142742,0.176069,0.156797,1239
0.142627,0.172548,0.156797,1240
0.142512,0.169097,0.156797,1241
0.142397,0.165715,0.156797,1242
0.142283,0.162401,0.156797,1243
0.142169,0.159153,0.156797,1244
0.142055,0.15597,0.156797,1245
0.141941,0.15285,0.156797,1246
0.141827,0.149793,0.156796,1247
0.141713,0.146797,0.156796,1248
0.1416,0.143862,0.156796,1249
0.141487,0.140984,0.156796,1250
0.142173,0.158165,0.156796,1251
0.142059,0.155001,0.156796,1252
0.141946,0.151901,0.156796,1253
0.142629,0.168863,0.156796,1254
0.142516,0.165486,0.156796,1255
0.142403,0.162176,0.156796,1256
0.142289,0.158933,0.156796,1257
0.142176,0.155754,0.156796,1258
0.142063,0.152639,0.156796,1259
0.141951,0.149586,0.156796,1260
0.142631,0.166595,0.156796,1261
0.142518,0.163263,0.156796,1262
0.142405,0.159997,0.156796,1263
0.143083,0.176797,0.156796,1264
0.14297,0.173261,0.156796,1265
0.142857,0.169796,0.156796,1266
0.142744,0.1664,0.156796,1267
0.142632,0.163072,0.156795,1268
0.143307,0.179811,0.156795,1269
0.143194,0.176215,0.156795,1270
0.143082,0.17269,0.156795,1271
0.142969,0.169237,0.156795,1272
0.142857,0.165852,0.156795,1273
0.142745,0.162535,0.156795,1274
0.142633,0.159284,0.156795,1275
0.143305,0.176098,0.156795,1276
0.143192,0.172576,0.156795,1277
0.143081,0.169125,0.156795,1278
0.142969,0.165742,0.156795,1279
0.142857,0.162428,0.156795,1280
0.143526,0.179179,0.156795,1281
0.143414,0.175595,0.156795,1282
0.143302,0.172084,0.156795,1283
0.143969,0.188642,0.156795,1284
0.143857,0.184869,0.156795,1285
0.143745,0.181172,0.156795,1286
0.143634,0.177548,0.156795,1287
0.143522,0.173997,0.156795,1288
0.143411,0.170517,0.156795,1289
0.1433,0.167107,0.156795,1290
0.143189,0.163765,0.156795,1291
0.143852,0.18049,0.156795,1292
0.14374,0.17688,0.156795,1293
0.143629,0.173342,0.156795,1294
0.143519,0.169875,0.156795,1295
0.144179,0.186478,0.156794,1296
0.144068,0.182748,0.156794,1297
0.143957,0.179093,0.156794,1298
0.144615,0.195511,0.156794,1299
0.144504,0.191601,0.156794,1300
0.144393,0.187769,0.156794,1301
0.14505,0.204014,0.156794,1302
0.145706,0.219933,0.156794,1303
0.145594,0.215535,0.156794,1304
0.145482,0.211224,0.156794,1305
0.146136,0.227,0.156794,1306
0.146024,0.22246,0.156794,1307
0.146677,0.23801,0.156794,1308
0.146565,0.23325,0.156794,1309
0.146453,0.228585,0.156794,1310
0.146341,0.224014,0.156794,1311
0.14623,0.219533,0.156794,1312
0.146119,0.215143,0.156794,1313
0.146008,0.21084,0.156794,1314
0.146657,0.226623,0.156794,1315
0.146545,0.22209,0.156794,1316
0.146434,0.217649,0.156794,1317
0.146323,0.213296,0.156794,1318
0.146212,0.20903,0.156794,1319
0.146858,0.224849,0.156794,1320
0.146747,0.220352,0.156794,1321
0.146636,0.215945,0.156794,1322
0.147281,0.231626,0.156794,1323
0.14717,0.226994,0.156794,1324
0.147059,0.222454,0.156794,1325
0.146948,0.218005,0.156794,1326
0.146837,0.213645,0.156794,1327
0.147479,0.229372,0.156794,1328
0.147368,0.224784,0.156794,1329
0.147258,0.220289,0.156794,1330
0.147147,0.215883,0.156794,1331
0.147037,0.211565,0.156794,1332
0.146927,0.207334,0.156794,1333
0.146816,0.203187,0.156794,1334
0.147455,0.219124,0.156793,1335
0.148093,0.234741,0.156793,1336
0.147982,0.230046,0.156793,1337
0.147872,0.225445,0.156793,1338
0.147761,0.220936,0.156793,1339
0.147651,0.216518,0.156793,1340
0.148286,0.232187,0.156793,1341
0.14892,0.247544,0.156793,1342
0.14881,0.242593,0.156793,1343
0.148699,0.237741,0.156793,1344
0.148588,0.232986,0.156793,1345
0.148478,0.228326,0.156793,1346
0.148368,0.22376,0.156793,1347
0.148999,0.239285,0.156793,1348
0.148889,0.234499,0.156793,1349
0.148779,0.229809,0.156793,1350
0.148669,0.225213,0.156793,1351
0.148559,0.220708,0.156793,1352
0.149188,0.236294,0.156793,1353
0.149815,0.251568,0.156793,1354
0.149705,0.246537,0.156793,1355
0.149595,0.241606,0.156793,1356
0.150221,0.256774,0.156793,1357
0.15011,0.251639,0.156793,1358
0.15,0.246606,0.156793,1359
0.14989,0.241674,0.156793,1360
0.14978,0.23684,0.156793,1361
0.14967,0.232104,0.156793,1362
0.14956,0.227461,0.156793,1363
0.149451,0.222912,0.156793,1364
0.149341,0.218454,0.156793,1365
0.149232,0.214085,0.156793,1366
0.149123,0.209803,0.156793,1367
0.149014,0.205607,0.156793,1368
0.148905,0.201495,0.156793,1369
0.148796,0.197465,0.156793,1370
0.148688,0.193516,0.156793,1371
0.149308,0.209645,0.156793,1372
0.149199,0.205453,0.156793,1373
0.149818,0.221344,0.156793,1374
0.150436,0.236917,0.156793,1375
0.150327,0.232178,0.156793,1376
0.150218,0.227535,0.156793,1377
0.150834,0.242984,0.156793,1378
0.150725,0.238124,0.156793,1379
0.15134,0.253362,0.156793,1380
0.15123,0.248295,0.156793,1381
0.151121,0.243329,0.156793,1382
0.151012,0.238462,0.156793,1383
0.150903,0.233693,0.156793,1384
0.150794,0.229019,0.156793,1385
0.150685,0.224439,0.156793,1386
0.150576,0.21995,0.156793,1387
0.150468,0.215551,0.156793,1388
0.15036,0.21124,0.156793,1389
0.150252,0.207015,0.156793,1390
0.150862,0.222875,0.156793,1391
0.150754,0.218417,0.156793,1392
0.150646,0.214049,0.156793,1393
0.150538,0.209768,0.156793,1394
0.15043,0.205573,0.156793,1395
0.150322,0.201461,0.156793,1396
0.150215,0.197432,0.156793,1397
0.150107,0.193483,0.156793,1398
0.15,0.189614,0.156793,1399
0.149893,0.185821,0.156793,1400
0.149786,0.182105,0.156793,1401
0.149679,0.178463,0.156793,1402
0.149573,0.174894,0.156793,1403
0.149466,0.171396,0.156793,1404
0.14936,0.167968,0.156792,1405
0.149964,0.184608,0.156792,1406
0.149858,0.180916,0.156792,1407
0.149752,0.177298,0.156792,1408
0.149645,0.173752,0.156792,1409
0.150248,0.190277,0.156792,1410
0.150142,0.186471,0.156792,1411
0.150035,0.182742,0.156792,1412
0.149929,0.179087,0.156792,1413
0.149823,0.175505,0.156792,1414
0.150424,0.191995,0.156792,1415
0.150318,0.188155,0.156792,1416
0.150917,0.204392,0.156792,1417
0.15081,0.200304,0.156792,1418
0.150704,0.196298,0.156792,1419
0.150598,0.192372,0.156792,1420
0.150492,0.188525,0.156792,1421
0.150387,0.184754,0.156792,1422
0.150281,0.181059,0.156792,1423
0.150175,0.177438,0.156792,1424
0.15007,0.173889,0.156792,1425
0.149965,0.170412,0.156792,1426
0.14986,0.167003,0.156792,1427
0.149755,0.163663,0.156792,1428
0.14965,0.16039,0.156792,1429
0.149546,0.157182,0.156792,1430
0.149441,0.154039,0.156792,1431
0.149337,0.150958,0.156792,1432
0.149233,0.147939,0.156792,1433
0.149129,0.14498,0.156792,1434
0.149025,0.14208,0.156792,1435
0.148921,0.139239,0.156792,1436
0.148818,0.136454,0.156792,1437
0.148714,0.133725,0.156792,1438
0.148611,0.13105,0.156792,1439
0.148508,0.128429,0.156792,1440
0.148405,0.125861,0.156792,1441
0.148302,0.123344,0.156792,1442
0.148199,0.120877,0.156792,1443
0.148097,0.118459,0.156792,1444
0.147994,0.11609,0.156792,1445
0.147892,0.113768,0.156792,1446
0.14779,0.111493,0.156792,1447
0.147688,0.109263,0.156792,1448
0.147586,0.107078,0.156792,1449
0.148174,0.124936,0.156792,1450
0.14876,0.142437,0.156792,1451
0.148658,0.139589,0.156792,1452
0.149243,0.156797,0.156792,1453
0.149141,0.153661,0.156792,1454
