date,C__sierra_leone,E__sierra_leone,I__sierra_leone,R__sierra_leone,cases__sierra_leone,S__sierra_leone,cases_obs__sierra_leone,ran_cases_obs__sierra_leone,index
2014-09-28,467.779,1004.63,610.545,4292.89,687.421,6.34207e+06,302.824,272.519,83550
2014-07-13,87.404,192.006,117.166,122.918,127.191,6.34793e+06,79.3722,72.3747,83600
2014-07-20,101.628,222.385,131.018,255.914,146.848,6.34774e+06,91.6391,76.1999,83600
2014-07-27,117.293,255.916,150.061,406.923,170.052,6.34752e+06,106.119,137.129,83600
2014-08-03,135.019,294.403,172.568,580.351,195.936,6.34727e+06,122.272,155.3,83600
2014-08-10,155.346,338.691,198.54,779.852,225.472,6.34698e+06,140.704,153.1,83600
2014-08-17,178.719,389.642,228.419,1009.38,259.405,6.34664e+06,161.879,158.012,83600
2014-08-24,205.604,448.247,262.786,1273.44,298.43,6.34626e+06,186.232,210.578,83600
2014-08-31,236.525,515.652,302.315,1577.23,343.317,6.34582e+06,214.244,196.036,83600
2014-09-07,272.088,593.169,347.778,1926.71,394.943,6.34531e+06,246.461,243.364,83600
2014-09-14,312.985,682.312,400.065,2328.74,454.316,6.34473e+06,283.512,287.045,83600
2014-09-21,360.014,784.812,460.195,2791.2,522.593,6.34405e+06,326.119,316.299,83600
2014-09-28,414.087,902.659,529.337,3323.16,601.1,6.34328e+06,375.111,409.061,83600
2014-07-13,94.4636,205.952,127.438,134.005,138.247,6.34789e+06,84.5508,99.9076,83650
2014-07-20,108.476,235.693,141.136,277.995,157.687,6.34769e+06,96.4402,115.798,83650
2014-07-27,123.727,268.098,159.816,439.727,180.413,6.34746e+06,110.339,92.148,83650
2014-08-03,140.776,304.853,181.663,623.336,205.456,6.3472e+06,125.656,134.562,83650
2014-08-10,160.099,346.659,206.587,832.107,233.695,6.3469e+06,142.926,158.227,83650
2014-08-17,182.058,394.198,234.93,1069.52,265.756,6.34657e+06,162.535,141.103,83650
2014-08-24,207.023,448.247,267.152,1339.5,302.203,6.34619e+06,184.826,170.935,83650
2014-08-31,235.405,509.691,303.785,1646.51,343.639,6.34575e+06,210.168,224.433,83650
2014-09-07,267.67,579.537,345.431,1995.61,390.744,6.34526e+06,238.977,242.155,83650
2014-09-14,304.345,658.928,392.772,2392.56,444.291,6.3447e+06,271.726,286.086,83650
2014-09-21,346.03,749.16,446.585,2843.9,505.156,6.34406e+06,308.95,353.422,83650
2014-09-28,393.406,851.703,507.748,3357.07,574.332,6.34334e+06,351.258,496.28,83650
2014-07-13,112.665,247.194,151.186,158.668,164.103,6.34778e+06,76.3154,76.7203,83700
2014-07-20,130.734,285.744,168.793,330.15,189.089,6.34753e+06,87.9352,92.8075,83700
2014-07-27,150.593,328.202,192.966,524.514,218.536,6.34725e+06,101.629,106.924,83700
2014-08-03,173.02,376.839,221.486,747.311,251.317,6.34693e+06,116.874,140.506,83700
2014-08-10,198.688,432.697,254.333,1003.11,288.65,6.34656e+06,134.236,159.815,83700
2014-08-17,228.144,496.833,292.049,1296.85,331.454,6.34614e+06,154.141,189.454,83700
2014-08-24,261.958,570.458,335.344,1634.14,380.586,6.34565e+06,176.99,265.076,83700
2014-08-31,300.772,654.967,385.043,2021.43,436.985,6.34509e+06,203.218,247.98,83700
2014-09-07,345.322,751.96,442.091,2466.1,501.722,6.34444e+06,233.324,277.75,83700
2014-09-14,396.452,863.271,507.569,2976.65,576.023,6.34371e+06,267.877,283.624,83700
2014-09-21,455.126,990.997,582.714,3562.8,661.292,6.34286e+06,307.531,294.702,83700
2014-09-28,522.449,1137.54,668.945,4235.7,759.137,6.34189e+06,353.033,351.783,83700
2014-07-13,79.0814,173.602,106.072,111.304,115.14,6.34798e+06,73.3789,75.8123,83750
2014-07-20,91.8452,200.846,118.506,231.655,132.786,6.34781e+06,84.6241,86.437,83750
2014-07-27,105.886,230.882,135.587,368.17,153.596,6.34761e+06,97.8866,88.5839,83750
2014-08-03,121.757,265.319,155.756,524.785,176.784,6.34738e+06,112.664,106.355,83750
2014-08-10,139.938,304.905,179.005,704.751,203.215,6.34712e+06,129.509,146.205,83750
2014-08-17,160.821,350.399,205.724,911.58,233.548,6.34682e+06,148.84,148.904,83750
2014-08-24,184.816,402.673,236.424,1149.28,268.397,6.34648e+06,171.049,186.6,83750
2014-08-31,212.385,462.733,271.697,1422.44,308.438,6.34608e+06,196.567,201.403,83750
2014-09-07,244.059,531.733,312.225,1736.36,354.442,6.34563e+06,225.886,301.315,83750
2014-09-14,280.447,610.998,358.786,2097.09,407.295,6.3451e+06,259.569,274.134,83750
2014-09-21,322.248,702.049,412.276,2511.61,468.012,6.3445e+06,298.263,319.418,83750
2014-09-28,370.261,806.628,473.721,2987.92,537.756,6.34381e+06,342.711,326.456,83750
2014-07-13,188.146,411.722,253.034,265.773,274.588,6.34733e+06,84.7601,78.8104,83800
2014-07-20,217.374,473.942,281.554,552.315,315.062,6.34692e+06,97.2538,110.91,83800
2014-07-27,249.365,542.154,320.597,875.869,362.597,6.34646e+06,111.927,119.718,83800
2014-08-03,285.334,619.959,366.489,1245.26,415.284,6.34593e+06,128.19,117.886,83800
2014-08-10,326.326,708.94,419.127,1667.65,475.028,6.34533e+06,146.633,174.847,83800
2014-08-17,373.166,810.672,479.312,2150.7,543.238,6.34464e+06,167.687,189.335,83800
2014-08-24,426.707,926.955,548.108,2703.1,621.197,6.34385e+06,191.752,186.666,83800
2014-08-31,487.901,1059.85,626.742,3334.77,710.303,6.34294e+06,219.257,187.678,83800
2014-09-07,557.831,1211.7,716.612,4057.04,812.138,6.34191e+06,250.692,244.579,83800
2014-09-14,637.734,1385.2,819.311,4882.85,928.505,6.34072e+06,286.612,229.058,83800
2014-09-21,729.016,1583.37,936.65,5826.96,1061.45,6.33937e+06,327.651,356.26,83800
2014-09-28,833.277,1809.7,1070.69,6906.24,1213.32,6.33783e+06,374.53,302.491,83800
2014-07-13,112.49,247.67,150.507,157.787,163.419,6.34778e+06,79.0444,94.5387,83850
2014-07-20,131.283,287.879,168.789,328.866,189.36,6.34753e+06,91.5916,109.893,83850
2014-07-27,152.05,332.429,193.979,523.745,220.069,6.34725e+06,106.445,94.0536,83850
2014-08-03,175.634,383.741,223.845,748.326,254.447,6.34692e+06,123.074,98.2341,83850
2014-08-10,202.773,442.99,258.423,1007.56,293.815,6.34654e+06,142.116,173.004,83850
